ID,StatusVanBewoning,RegioS,Perioden,TotaleWoningvoorraad_1,Koopwoningen_2,TotaalHuurwoningen_3,EigendomWoningcorporatie_4,EigendomOverigeVerhuurders_5,EigendomOnbekend_6
2614,Totaal,Gorinchem,2022,17545.0,8603.0,8936.0,6623.0,2313.0,6.0
2615,Totaal,Gorinchem,2023,17789.0,8746.0,8990.0,6616.0,2374.0,53.0
2616,Totaal,Gorinchem,2024,17978.0,8954.0,9020.0,6616.0,2404.0,4.0
2617,Totaal,Gorinchem,2025,18237.0,9166.0,9063.0,6699.0,2364.0,8.0
2618,Totaal,Gouda,2012,30704.0,16879.0,13744.0,10074.0,3670.0,81.0
2619,Totaal,Gouda,2013,31067.0,17019.0,14007.0,10298.0,3709.0,41.0
2620,Totaal,Gouda,2014,31542.0,17073.0,14256.0,10241.0,4015.0,213.0
2621,Totaal,Gouda,2015,31694.0,17344.0,14161.0,10279.0,3882.0,189.0
2622,Totaal,Gouda,2016,31868.0,17505.0,14095.0,9991.0,4104.0,268.0
2623,Totaal,Gouda,2017,32131.0,17551.0,14287.0,10062.0,4225.0,293.0
2624,Totaal,Gouda,2018,32758.0,17757.0,14700.0,10121.0,4579.0,301.0
2625,Totaal,Gouda,2019,33174.0,18391.0,14715.0,10106.0,4609.0,68.0
2626,Totaal,Gouda,2020,33439.0,18511.0,14889.0,10068.0,4821.0,39.0
2627,Totaal,Gouda,2021,33725.0,18700.0,14997.0,9978.0,5019.0,28.0
2628,Totaal,Gouda,2022,34065.0,18931.0,15106.0,10035.0,5071.0,28.0
2629,Totaal,Gouda,2023,34477.0,19171.0,15291.0,10067.0,5224.0,15.0
2630,Totaal,Gouda,2024,34785.0,19377.0,15380.0,10190.0,5190.0,28.0
2631,Totaal,Gouda,2025,35205.0,19810.0,15371.0,10260.0,5111.0,24.0
2632,Totaal,Graafstroom,2012,3519.0,2418.0,1067.0,803.0,264.0,34.0
2633,Totaal,Graafstroom,2013,,,,,,
2634,Totaal,Graafstroom,2014,,,,,,
2635,Totaal,Graafstroom,2015,,,,,,
2636,Totaal,Graafstroom,2016,,,,,,
2637,Totaal,Graafstroom,2017,,,,,,
2638,Totaal,Graafstroom,2018,,,,,,
2639,Totaal,Graafstroom,2019,,,,,,
2640,Totaal,Graafstroom,2020,,,,,,
2641,Totaal,Graafstroom,2021,,,,,,
2642,Totaal,Graafstroom,2022,,,,,,
2643,Totaal,Graafstroom,2023,,,,,,
2644,Totaal,Graafstroom,2024,,,,,,
2645,Totaal,Graafstroom,2025,,,,,,
2646,Totaal,Graft-De Rijp,2012,2572.0,1947.0,616.0,434.0,182.0,9.0
2647,Totaal,Graft-De Rijp,2013,2585.0,1964.0,614.0,435.0,179.0,7.0
2648,Totaal,Graft-De Rijp,2014,2591.0,1966.0,620.0,434.0,186.0,5.0
2649,Totaal,Graft-De Rijp,2015,,,,,,
2650,Totaal,Graft-De Rijp,2016,,,,,,
2651,Totaal,Graft-De Rijp,2017,,,,,,
2652,Totaal,Graft-De Rijp,2018,,,,,,
2653,Totaal,Graft-De Rijp,2019,,,,,,
2654,Totaal,Graft-De Rijp,2020,,,,,,
2655,Totaal,Graft-De Rijp,2021,,,,,,
2656,Totaal,Graft-De Rijp,2022,,,,,,
2657,Totaal,Graft-De Rijp,2023,,,,,,
2658,Totaal,Graft-De Rijp,2024,,,,,,
2659,Totaal,Graft-De Rijp,2025,,,,,,
2660,Totaal,Grave,2012,5083.0,3446.0,1605.0,1076.0,529.0,32.0
2661,Totaal,Grave,2013,5089.0,3457.0,1609.0,1070.0,539.0,23.0
2662,Totaal,Grave,2014,5142.0,3505.0,1613.0,1055.0,558.0,24.0
2663,Totaal,Grave,2015,5294.0,3527.0,1740.0,1175.0,565.0,27.0
2664,Totaal,Grave,2016,5304.0,3543.0,1729.0,1172.0,557.0,32.0
2665,Totaal,Grave,2017,5305.0,3560.0,1718.0,1167.0,551.0,27.0
2666,Totaal,Grave,2018,5419.0,3649.0,1665.0,1160.0,505.0,105.0
2667,Totaal,Grave,2019,5446.0,3707.0,1626.0,1162.0,464.0,113.0
2668,Totaal,Grave,2020,5465.0,3714.0,1667.0,1156.0,511.0,84.0
2669,Totaal,Grave,2021,5492.0,3748.0,1661.0,1160.0,501.0,83.0
2670,Totaal,Grave,2022,,,,,,
2671,Totaal,Grave,2023,,,,,,
2672,Totaal,Grave,2024,,,,,,
2673,Totaal,Grave,2025,,,,,,
2674,Totaal,'s-Gravenhage (gemeente),2012,241376.0,106212.0,131428.0,80377.0,51051.0,3736.0
2675,Totaal,'s-Gravenhage (gemeente),2013,244880.0,106626.0,133795.0,80704.0,53091.0,4459.0
2676,Totaal,'s-Gravenhage (gemeente),2014,249994.0,106614.0,137147.0,80922.0,56225.0,6233.0
2677,Totaal,'s-Gravenhage (gemeente),2015,251374.0,106703.0,138680.0,81313.0,57367.0,5991.0
2678,Totaal,'s-Gravenhage (gemeente),2016,253210.0,106908.0,140044.0,79804.0,60240.0,6258.0
2679,Totaal,'s-Gravenhage (gemeente),2017,255103.0,108103.0,142423.0,79593.0,62830.0,4577.0
2680,Totaal,'s-Gravenhage (gemeente),2018,256694.0,107931.0,143870.0,79198.0,64672.0,4893.0
2681,Totaal,'s-Gravenhage (gemeente),2019,259264.0,110274.0,146959.0,81036.0,65923.0,2031.0
2682,Totaal,'s-Gravenhage (gemeente),2020,262492.0,110235.0,150811.0,81874.0,68937.0,1446.0
2683,Totaal,'s-Gravenhage (gemeente),2021,265959.0,110498.0,154176.0,82096.0,72080.0,1285.0
2684,Totaal,'s-Gravenhage (gemeente),2022,267654.0,110998.0,155610.0,82199.0,73411.0,1046.0
2685,Totaal,'s-Gravenhage (gemeente),2023,270220.0,112110.0,157017.0,82406.0,74611.0,1093.0
2686,Totaal,'s-Gravenhage (gemeente),2024,272242.0,113882.0,157757.0,82830.0,74927.0,603.0
2687,Totaal,'s-Gravenhage (gemeente),2025,274171.0,116907.0,156638.0,83152.0,73486.0,626.0
2688,Totaal,Groesbeek,2012,7655.0,4599.0,3040.0,2239.0,801.0,16.0
2689,Totaal,Groesbeek,2013,8160.0,4746.0,3404.0,2599.0,805.0,10.0
2690,Totaal,Groesbeek,2014,8118.0,4732.0,3364.0,2567.0,797.0,22.0
2691,Totaal,Groesbeek,2015,15093.0,9114.0,5900.0,4621.0,1279.0,79.0
2692,Totaal,Groesbeek,2016,,,,,,
2693,Totaal,Groesbeek,2017,,,,,,
2694,Totaal,Groesbeek,2018,,,,,,
2695,Totaal,Groesbeek,2019,,,,,,
2696,Totaal,Groesbeek,2020,,,,,,
2697,Totaal,Groesbeek,2021,,,,,,
2698,Totaal,Groesbeek,2022,,,,,,
2699,Totaal,Groesbeek,2023,,,,,,
2700,Totaal,Groesbeek,2024,,,,,,
2701,Totaal,Groesbeek,2025,,,,,,
2702,Totaal,Groningen (gemeente),2012,93324.0,36600.0,54504.0,35535.0,18969.0,2220.0
2703,Totaal,Groningen (gemeente),2013,95291.0,36820.0,56787.0,36253.0,20534.0,1684.0
2704,Totaal,Groningen (gemeente),2014,97031.0,36988.0,58425.0,36765.0,21660.0,1618.0
2705,Totaal,Groningen (gemeente),2015,97905.0,37127.0,59982.0,39402.0,20580.0,796.0
2706,Totaal,Groningen (gemeente),2016,99250.0,37418.0,60970.0,38943.0,22027.0,862.0
2707,Totaal,Groningen (gemeente),2017,101169.0,38009.0,62418.0,38807.0,23611.0,742.0
2708,Totaal,Groningen (gemeente),2018,100946.0,38402.0,61486.0,37152.0,24334.0,1058.0
2709,Totaal,Groningen (gemeente),2019,114733.0,47806.0,66538.0,39166.0,27372.0,389.0
2710,Totaal,Groningen (gemeente),2020,116445.0,47919.0,68269.0,38821.0,29448.0,257.0
2711,Totaal,Groningen (gemeente),2021,118922.0,47986.0,70703.0,38873.0,31830.0,233.0
2712,Totaal,Groningen (gemeente),2022,120703.0,48475.0,71916.0,38797.0,33119.0,312.0
2713,Totaal,Groningen (gemeente),2023,122715.0,49122.0,73465.0,39187.0,34278.0,128.0
2714,Totaal,Groningen (gemeente),2024,124258.0,49961.0,74179.0,39157.0,35022.0,118.0
2715,Totaal,Groningen (gemeente),2025,125028.0,51133.0,73796.0,39285.0,34511.0,99.0
2716,Totaal,Grootegast,2012,4699.0,3492.0,1181.0,937.0,244.0,26.0
2717,Totaal,Grootegast,2013,4825.0,3532.0,1286.0,993.0,293.0,7.0
2718,Totaal,Grootegast,2014,4857.0,3537.0,1288.0,984.0,304.0,32.0
2719,Totaal,Grootegast,2015,4938.0,3554.0,1285.0,978.0,307.0,99.0
2720,Totaal,Grootegast,2016,4946.0,3577.0,1270.0,967.0,303.0,99.0
2721,Totaal,Grootegast,2017,4982.0,3573.0,1303.0,962.0,341.0,106.0
2722,Totaal,Grootegast,2018,5007.0,3697.0,1210.0,957.0,253.0,100.0
2723,Totaal,Grootegast,2019,,,,,,
2724,Totaal,Grootegast,2020,,,,,,
2725,Totaal,Grootegast,2021,,,,,,
2726,Totaal,Grootegast,2022,,,,,,
2727,Totaal,Grootegast,2023,,,,,,
2728,Totaal,Grootegast,2024,,,,,,
2729,Totaal,Grootegast,2025,,,,,,
2730,Totaal,Gulpen-Wittem,2012,6362.0,4262.0,1928.0,1169.0,759.0,172.0
2731,Totaal,Gulpen-Wittem,2013,6636.0,4445.0,2103.0,1231.0,872.0,88.0
2732,Totaal,Gulpen-Wittem,2014,6818.0,4459.0,2153.0,1253.0,900.0,206.0
2733,Totaal,Gulpen-Wittem,2015,6840.0,4349.0,2278.0,1247.0,1031.0,213.0
2734,Totaal,Gulpen-Wittem,2016,6789.0,4320.0,2247.0,1258.0,989.0,222.0
2735,Totaal,Gulpen-Wittem,2017,6791.0,4345.0,2241.0,1256.0,985.0,205.0
2736,Totaal,Gulpen-Wittem,2018,6784.0,4451.0,2126.0,1255.0,871.0,207.0
2737,Totaal,Gulpen-Wittem,2019,6821.0,4550.0,2245.0,1267.0,978.0,26.0
2738,Totaal,Gulpen-Wittem,2020,6867.0,4570.0,2282.0,1289.0,993.0,15.0
2739,Totaal,Gulpen-Wittem,2021,6880.0,4578.0,2289.0,1285.0,1004.0,13.0
2740,Totaal,Gulpen-Wittem,2022,6887.0,4597.0,2281.0,1282.0,999.0,9.0
2741,Totaal,Gulpen-Wittem,2023,6892.0,4611.0,2271.0,1284.0,987.0,10.0
2742,Totaal,Gulpen-Wittem,2024,6925.0,4632.0,2284.0,1284.0,1000.0,9.0
2743,Totaal,Gulpen-Wittem,2025,6936.0,4646.0,2283.0,1275.0,1008.0,7.0
2744,Totaal,Haaksbergen,2012,9790.0,6654.0,2969.0,2259.0,710.0,167.0
2745,Totaal,Haaksbergen,2013,9904.0,6753.0,3020.0,2253.0,767.0,131.0
2746,Totaal,Haaksbergen,2014,10072.0,6769.0,3056.0,2227.0,829.0,247.0
2747,Totaal,Haaksbergen,2015,10134.0,6788.0,3131.0,2267.0,864.0,215.0
2748,Totaal,Haaksbergen,2016,10162.0,6805.0,3116.0,2230.0,886.0,241.0
2749,Totaal,Haaksbergen,2017,10195.0,6816.0,3140.0,2223.0,917.0,239.0
2750,Totaal,Haaksbergen,2018,10315.0,7042.0,3016.0,2210.0,806.0,257.0
2751,Totaal,Haaksbergen,2019,10410.0,7132.0,3264.0,2312.0,952.0,14.0
2752,Totaal,Haaksbergen,2020,10497.0,7205.0,3290.0,2327.0,963.0,2.0
2753,Totaal,Haaksbergen,2021,10571.0,7267.0,3301.0,2314.0,987.0,3.0
2754,Totaal,Haaksbergen,2022,10585.0,7335.0,3248.0,2227.0,1021.0,2.0
2755,Totaal,Haaksbergen,2023,10666.0,7424.0,3240.0,2213.0,1027.0,2.0
2756,Totaal,Haaksbergen,2024,10739.0,7466.0,3271.0,2246.0,1025.0,2.0
2757,Totaal,Haaksbergen,2025,10753.0,7498.0,3254.0,2229.0,1025.0,1.0
2758,Totaal,Haaren,2012,5121.0,3937.0,1095.0,768.0,327.0,89.0
2759,Totaal,Haaren,2013,5263.0,4000.0,1180.0,780.0,400.0,83.0
2760,Totaal,Haaren,2014,5315.0,3984.0,1222.0,760.0,462.0,109.0
2761,Totaal,Haaren,2015,5317.0,3993.0,1218.0,770.0,448.0,106.0
2762,Totaal,Haaren,2016,5429.0,4019.0,1239.0,763.0,476.0,171.0
2763,Totaal,Haaren,2017,5525.0,4095.0,1290.0,773.0,517.0,140.0
2764,Totaal,Haaren,2018,5805.0,4218.0,1379.0,902.0,477.0,208.0
2765,Totaal,Haaren,2019,5904.0,4273.0,1627.0,984.0,643.0,4.0
2766,Totaal,Haaren,2020,5957.0,4308.0,1609.0,943.0,666.0,40.0
2767,Totaal,Haaren,2021,,,,,,
2768,Totaal,Haaren,2022,,,,,,
2769,Totaal,Haaren,2023,,,,,,
2770,Totaal,Haaren,2024,,,,,,
2771,Totaal,Haaren,2025,,,,,,
2772,Totaal,Haarlem,2012,71173.0,37347.0,32742.0,23205.0,9537.0,1084.0
2773,Totaal,Haarlem,2013,71725.0,37746.0,33320.0,23349.0,9971.0,659.0
2774,Totaal,Haarlem,2014,72356.0,38067.0,33698.0,22941.0,10757.0,591.0
2775,Totaal,Haarlem,2015,73230.0,38480.0,34329.0,23242.0,11087.0,421.0
2776,Totaal,Haarlem,2016,73674.0,38758.0,34464.0,22951.0,11513.0,452.0
2777,Totaal,Haarlem,2017,74037.0,38933.0,34613.0,22881.0,11732.0,491.0
2778,Totaal,Haarlem,2018,74796.0,39709.0,34644.0,22726.0,11918.0,443.0
2779,Totaal,Haarlem,2019,75633.0,40433.0,35057.0,23019.0,12038.0,143.0
2780,Totaal,Haarlem,2020,76436.0,40497.0,35845.0,22959.0,12886.0,94.0
2781,Totaal,Haarlem,2021,77201.0,40606.0,36537.0,23106.0,13431.0,58.0
2782,Totaal,Haarlem,2022,77499.0,40734.0,36717.0,22751.0,13966.0,48.0
2783,Totaal,Haarlem,2023,78000.0,40888.0,37064.0,22735.0,14329.0,48.0
2784,Totaal,Haarlem,2024,79434.0,41723.0,37661.0,22595.0,15066.0,50.0
2785,Totaal,Haarlem,2025,80430.0,42604.0,37788.0,23119.0,14669.0,38.0
2786,Totaal,Haarlemmerliede en Spaarnwoude,2012,2200.0,1448.0,738.0,496.0,242.0,14.0
2787,Totaal,Haarlemmerliede en Spaarnwoude,2013,2247.0,1500.0,738.0,495.0,243.0,9.0
2788,Totaal,Haarlemmerliede en Spaarnwoude,2014,2264.0,1512.0,742.0,505.0,237.0,10.0
2789,Totaal,Haarlemmerliede en Spaarnwoude,2015,2276.0,1532.0,734.0,503.0,231.0,10.0
2790,Totaal,Haarlemmerliede en Spaarnwoude,2016,2281.0,1553.0,719.0,499.0,220.0,9.0
2791,Totaal,Haarlemmerliede en Spaarnwoude,2017,2312.0,1590.0,714.0,499.0,215.0,8.0
2792,Totaal,Haarlemmerliede en Spaarnwoude,2018,2357.0,1635.0,713.0,499.0,214.0,9.0
2793,Totaal,Haarlemmerliede en Spaarnwoude,2019,,,,,,
2794,Totaal,Haarlemmerliede en Spaarnwoude,2020,,,,,,
2795,Totaal,Haarlemmerliede en Spaarnwoude,2021,,,,,,
2796,Totaal,Haarlemmerliede en Spaarnwoude,2022,,,,,,
2797,Totaal,Haarlemmerliede en Spaarnwoude,2023,,,,,,
2798,Totaal,Haarlemmerliede en Spaarnwoude,2024,,,,,,
2799,Totaal,Haarlemmerliede en Spaarnwoude,2025,,,,,,
2800,Totaal,Haarlemmermeer,2012,58757.0,38056.0,20369.0,14070.0,6299.0,332.0
2801,Totaal,Haarlemmermeer,2013,58925.0,38377.0,20408.0,13790.0,6618.0,140.0
2802,Totaal,Haarlemmermeer,2014,59214.0,38558.0,20459.0,13459.0,7000.0,197.0
2803,Totaal,Haarlemmermeer,2015,59292.0,38654.0,20376.0,13816.0,6560.0,262.0
2804,Totaal,Haarlemmermeer,2016,59699.0,39027.0,20274.0,13680.0,6594.0,398.0
2805,Totaal,Haarlemmermeer,2017,60085.0,39332.0,20448.0,13627.0,6821.0,305.0
2806,Totaal,Haarlemmermeer,2018,60622.0,40345.0,19961.0,13800.0,6161.0,316.0
2807,Totaal,Haarlemmermeer,2019,63511.0,42814.0,20639.0,14434.0,6205.0,58.0
2808,Totaal,Haarlemmermeer,2020,64195.0,43148.0,21016.0,14539.0,6477.0,31.0
2809,Totaal,Haarlemmermeer,2021,65214.0,43705.0,21486.0,14724.0,6762.0,23.0
2810,Totaal,Haarlemmermeer,2022,65840.0,43982.0,21836.0,14853.0,6983.0,22.0
2811,Totaal,Haarlemmermeer,2023,66659.0,44344.0,22292.0,15118.0,7174.0,23.0
2812,Totaal,Haarlemmermeer,2024,67121.0,44769.0,22334.0,15171.0,7163.0,18.0
2813,Totaal,Haarlemmermeer,2025,68125.0,45387.0,22719.0,15264.0,7455.0,19.0
2814,Totaal,Halderberge,2012,12664.0,7930.0,4616.0,4014.0,602.0,118.0
2815,Totaal,Halderberge,2013,13034.0,8208.0,4753.0,4053.0,700.0,73.0
2816,Totaal,Halderberge,2014,12933.0,8128.0,4735.0,4081.0,654.0,70.0
2817,Totaal,Halderberge,2015,12991.0,8210.0,4737.0,3951.0,786.0,44.0
2818,Totaal,Halderberge,2016,13027.0,8213.0,4776.0,4033.0,743.0,38.0
2819,Totaal,Halderberge,2017,13060.0,8205.0,4824.0,3962.0,862.0,31.0
2820,Totaal,Halderberge,2018,13093.0,8163.0,4892.0,3963.0,929.0,38.0
2821,Totaal,Halderberge,2019,13310.0,8609.0,4689.0,4029.0,660.0,12.0
2822,Totaal,Halderberge,2020,13399.0,8678.0,4714.0,4019.0,695.0,7.0
2823,Totaal,Halderberge,2021,13488.0,8788.0,4692.0,3993.0,699.0,8.0
2824,Totaal,Halderberge,2022,13576.0,8899.0,4670.0,3987.0,683.0,7.0
2825,Totaal,Halderberge,2023,13702.0,8948.0,4747.0,3991.0,756.0,7.0
2826,Totaal,Halderberge,2024,13744.0,8983.0,4756.0,4002.0,754.0,5.0
2827,Totaal,Halderberge,2025,13932.0,9201.0,4726.0,4006.0,720.0,5.0
2828,Totaal,Hardenberg,2012,23260.0,15866.0,7165.0,4961.0,2204.0,229.0
2829,Totaal,Hardenberg,2013,23396.0,15955.0,7222.0,4953.0,2269.0,219.0
2830,Totaal,Hardenberg,2014,23554.0,16033.0,7288.0,4994.0,2294.0,233.0
2831,Totaal,Hardenberg,2015,23662.0,16051.0,7403.0,5118.0,2285.0,208.0
2832,Totaal,Hardenberg,2016,23864.0,16187.0,7410.0,5010.0,2400.0,267.0
2833,Totaal,Hardenberg,2017,24113.0,16287.0,7549.0,5016.0,2533.0,277.0
2834,Totaal,Hardenberg,2018,24316.0,16896.0,7149.0,5091.0,2058.0,271.0
2835,Totaal,Hardenberg,2019,24513.0,17190.0,6979.0,5162.0,1817.0,344.0
2836,Totaal,Hardenberg,2020,24810.0,17389.0,7382.0,5275.0,2107.0,39.0
2837,Totaal,Hardenberg,2021,25177.0,17622.0,7520.0,5332.0,2188.0,35.0
2838,Totaal,Hardenberg,2022,25410.0,17853.0,7526.0,5326.0,2200.0,31.0
2839,Totaal,Hardenberg,2023,25844.0,18149.0,7662.0,5385.0,2277.0,33.0
2840,Totaal,Hardenberg,2024,26078.0,18346.0,7707.0,5480.0,2227.0,25.0
2841,Totaal,Hardenberg,2025,26307.0,18545.0,7760.0,5527.0,2233.0,2.0
2842,Totaal,Harderwijk,2012,18433.0,10660.0,7437.0,5645.0,1792.0,336.0
2843,Totaal,Harderwijk,2013,18517.0,10790.0,7446.0,5651.0,1795.0,281.0
2844,Totaal,Harderwijk,2014,18562.0,10800.0,7498.0,5536.0,1962.0,264.0
2845,Totaal,Harderwijk,2015,18712.0,10807.0,7579.0,5698.0,1881.0,326.0
2846,Totaal,Harderwijk,2016,18873.0,10999.0,7648.0,5735.0,1913.0,226.0
2847,Totaal,Harderwijk,2017,19185.0,11123.0,7751.0,5740.0,2011.0,311.0
2848,Totaal,Harderwijk,2018,19289.0,11161.0,7800.0,5739.0,2061.0,328.0
2849,Totaal,Harderwijk,2019,19450.0,11516.0,7779.0,5803.0,1976.0,155.0
2850,Totaal,Harderwijk,2020,19942.0,11788.0,8029.0,5877.0,2152.0,125.0
2851,Totaal,Harderwijk,2021,20677.0,12238.0,8424.0,5926.0,2498.0,15.0
2852,Totaal,Harderwijk,2022,21143.0,12500.0,8626.0,5962.0,2664.0,17.0
2853,Totaal,Harderwijk,2023,21553.0,12628.0,8911.0,5996.0,2915.0,14.0
2854,Totaal,Harderwijk,2024,21777.0,12769.0,8999.0,5928.0,3071.0,9.0
2855,Totaal,Harderwijk,2025,22045.0,13016.0,9016.0,5967.0,3049.0,13.0
2856,Totaal,Hardinxveld-Giessendam,2012,7012.0,4312.0,2605.0,2150.0,455.0,95.0
2857,Totaal,Hardinxveld-Giessendam,2013,7047.0,4336.0,2624.0,2150.0,474.0,87.0
2858,Totaal,Hardinxveld-Giessendam,2014,7058.0,4353.0,2621.0,2128.0,493.0,84.0
2859,Totaal,Hardinxveld-Giessendam,2015,7074.0,4403.0,2590.0,2103.0,487.0,81.0
2860,Totaal,Hardinxveld-Giessendam,2016,7131.0,4482.0,2567.0,2084.0,483.0,82.0
2861,Totaal,Hardinxveld-Giessendam,2017,7212.0,4537.0,2593.0,2085.0,508.0,82.0
2862,Totaal,Hardinxveld-Giessendam,2018,7248.0,4618.0,2534.0,2065.0,469.0,96.0
2863,Totaal,Hardinxveld-Giessendam,2019,7313.0,4749.0,2525.0,2081.0,444.0,39.0
2864,Totaal,Hardinxveld-Giessendam,2020,7451.0,4860.0,2589.0,2121.0,468.0,2.0
2865,Totaal,Hardinxveld-Giessendam,2021,7514.0,4923.0,2586.0,2121.0,465.0,5.0
2866,Totaal,Hardinxveld-Giessendam,2022,7522.0,4929.0,2588.0,2129.0,459.0,5.0
2867,Totaal,Hardinxveld-Giessendam,2023,7550.0,4938.0,2610.0,2131.0,479.0,2.0
2868,Totaal,Hardinxveld-Giessendam,2024,7623.0,5013.0,2610.0,2132.0,478.0,0.0
2869,Totaal,Hardinxveld-Giessendam,2025,7744.0,5100.0,2644.0,2136.0,508.0,0.0
2870,Totaal,Haren,2012,8497.0,5785.0,2665.0,1296.0,1369.0,47.0
2871,Totaal,Haren,2013,8531.0,5800.0,2707.0,1290.0,1417.0,24.0
2872,Totaal,Haren,2014,8628.0,5851.0,2758.0,1305.0,1453.0,19.0
2873,Totaal,Haren,2015,8615.0,5921.0,2685.0,1274.0,1411.0,9.0
2874,Totaal,Haren,2016,8612.0,5952.0,2648.0,1238.0,1410.0,12.0
2875,Totaal,Haren,2017,8738.0,6042.0,2681.0,1182.0,1499.0,15.0
2876,Totaal,Haren,2018,8925.0,6382.0,2523.0,1201.0,1322.0,20.0
2877,Totaal,Haren,2019,,,,,,
2878,Totaal,Haren,2020,,,,,,
2879,Totaal,Haren,2021,,,,,,
2880,Totaal,Haren,2022,,,,,,
2881,Totaal,Haren,2023,,,,,,
2882,Totaal,Haren,2024,,,,,,
2883,Totaal,Haren,2025,,,,,,
2884,Totaal,Harenkarspel,2012,6246.0,4617.0,1597.0,1227.0,370.0,32.0
2885,Totaal,Harenkarspel,2013,,,,,,
2886,Totaal,Harenkarspel,2014,,,,,,
2887,Totaal,Harenkarspel,2015,,,,,,
2888,Totaal,Harenkarspel,2016,,,,,,
2889,Totaal,Harenkarspel,2017,,,,,,
2890,Totaal,Harenkarspel,2018,,,,,,
2891,Totaal,Harenkarspel,2019,,,,,,
2892,Totaal,Harenkarspel,2020,,,,,,
2893,Totaal,Harenkarspel,2021,,,,,,
2894,Totaal,Harenkarspel,2022,,,,,,
2895,Totaal,Harenkarspel,2023,,,,,,
2896,Totaal,Harenkarspel,2024,,,,,,
2897,Totaal,Harenkarspel,2025,,,,,,
2898,Totaal,Harlingen,2012,7371.0,4058.0,3262.0,2464.0,798.0,51.0
2899,Totaal,Harlingen,2013,7390.0,4097.0,3248.0,2451.0,797.0,45.0
2900,Totaal,Harlingen,2014,7425.0,4095.0,3295.0,2473.0,822.0,35.0
2901,Totaal,Harlingen,2015,7477.0,4100.0,3357.0,2504.0,853.0,20.0
2902,Totaal,Harlingen,2016,7533.0,4133.0,3368.0,2515.0,853.0,32.0
2903,Totaal,Harlingen,2017,7561.0,4131.0,3395.0,2510.0,885.0,35.0
2904,Totaal,Harlingen,2018,7621.0,4229.0,3362.0,2505.0,857.0,30.0
2905,Totaal,Harlingen,2019,7627.0,4302.0,3321.0,2463.0,858.0,4.0
2906,Totaal,Harlingen,2020,7798.0,4316.0,3478.0,2570.0,908.0,4.0
2907,Totaal,Harlingen,2021,7909.0,4351.0,3551.0,2620.0,931.0,7.0
2908,Totaal,Harlingen,2022,7841.0,4391.0,3443.0,2482.0,961.0,7.0
2909,Totaal,Harlingen,2023,8035.0,4487.0,3540.0,2585.0,955.0,8.0
2910,Totaal,Harlingen,2024,8113.0,4550.0,3553.0,2610.0,943.0,10.0
2911,Totaal,Harlingen,2025,8124.0,4573.0,3541.0,2604.0,937.0,10.0
2912,Totaal,Hattem,2012,5035.0,3122.0,1708.0,1348.0,360.0,205.0
2913,Totaal,Hattem,2013,5128.0,3202.0,1804.0,1358.0,446.0,122.0
2914,Totaal,Hattem,2014,5052.0,3230.0,1759.0,1308.0,451.0,63.0
2915,Totaal,Hattem,2015,5160.0,3251.0,1790.0,1356.0,434.0,119.0
2916,Totaal,Hattem,2016,5240.0,3271.0,1849.0,1373.0,476.0,120.0
2917,Totaal,Hattem,2017,5270.0,3320.0,1866.0,1384.0,482.0,84.0
2918,Totaal,Hattem,2018,5284.0,3404.0,1793.0,1380.0,413.0,87.0
2919,Totaal,Hattem,2019,5277.0,3485.0,1767.0,1399.0,368.0,25.0
2920,Totaal,Hattem,2020,5298.0,3511.0,1783.0,1388.0,395.0,4.0
2921,Totaal,Hattem,2021,5262.0,3526.0,1730.0,1383.0,347.0,6.0
2922,Totaal,Hattem,2022,5407.0,3532.0,1871.0,1424.0,447.0,4.0
2923,Totaal,Hattem,2023,5467.0,3613.0,1850.0,1443.0,407.0,4.0
2924,Totaal,Hattem,2024,5493.0,3651.0,1839.0,1439.0,400.0,3.0
2925,Totaal,Hattem,2025,5558.0,3698.0,1858.0,1453.0,405.0,2.0
2926,Totaal,Heemskerk,2012,17035.0,9689.0,7297.0,5769.0,1528.0,49.0
2927,Totaal,Heemskerk,2013,17012.0,9719.0,7245.0,5698.0,1547.0,48.0
2928,Totaal,Heemskerk,2014,17273.0,9785.0,7385.0,5631.0,1754.0,103.0
2929,Totaal,Heemskerk,2015,17361.0,9909.0,7401.0,5627.0,1774.0,51.0
2930,Totaal,Heemskerk,2016,17457.0,9964.0,7433.0,5655.0,1778.0,60.0
2931,Totaal,Heemskerk,2017,17513.0,9992.0,7461.0,5657.0,1804.0,60.0
2932,Totaal,Heemskerk,2018,17439.0,10263.0,7116.0,5543.0,1573.0,60.0
2933,Totaal,Heemskerk,2019,17501.0,10437.0,7046.0,5780.0,1266.0,18.0
2934,Totaal,Heemskerk,2020,17578.0,10495.0,7066.0,5676.0,1390.0,17.0
2935,Totaal,Heemskerk,2021,17607.0,10517.0,7078.0,5661.0,1417.0,12.0
2936,Totaal,Heemskerk,2022,17684.0,10610.0,7067.0,5643.0,1424.0,7.0
2937,Totaal,Heemskerk,2023,17882.0,10650.0,7228.0,5776.0,1452.0,4.0
2938,Totaal,Heemskerk,2024,17989.0,10683.0,7302.0,5827.0,1475.0,4.0
2939,Totaal,Heemskerk,2025,18025.0,10763.0,7259.0,5772.0,1487.0,3.0
2940,Totaal,Heemstede,2012,11751.0,7602.0,3978.0,2497.0,1481.0,171.0
2941,Totaal,Heemstede,2013,11813.0,7622.0,4081.0,2509.0,1572.0,110.0
